no,code,name,district
1695,18568,Xã Lộc Hà,Tỉnh Hà Tĩnh
1696,18409,Xã Hồng Lộc,Tỉnh Hà Tĩnh
1697,18583,Xã Mai Phụ,Tỉnh Hà Tĩnh
1698,18406,Xã Can Lộc,Tỉnh Hà Tĩnh
1699,18418,Xã Tùng Lộc,Tỉnh Hà Tĩnh
1700,18466,Xã Gia Hanh,Tỉnh Hà Tĩnh
1701,18436,Xã Trường Lưu,Tỉnh Hà Tĩnh
1702,18481,Xã Xuân Lộc,Tỉnh Hà Tĩnh
1703,18484,Xã Đồng Lộc,Tỉnh Hà Tĩnh
1704,18115,Phường Bắc Hồng Lĩnh,Tỉnh Hà Tĩnh
1705,18118,Phường Nam Hồng Lĩnh,Tỉnh Hà Tĩnh
1706,18373,Xã Tiên Điền,Tỉnh Hà Tĩnh
1707,18352,Xã Nghi Xuân,Tỉnh Hà Tĩnh
1708,18394,Xã Cổ Đạm,Tỉnh Hà Tĩnh
1709,18364,Xã Đan Hải,Tỉnh Hà Tĩnh
1710,18229,Xã Đức Thọ,Tỉnh Hà Tĩnh
1711,18262,Xã Đức Quang,Tỉnh Hà Tĩnh
1712,18304,Xã Đức Đồng,Tỉnh Hà Tĩnh
1713,18277,Xã Đức Thịnh,Tỉnh Hà Tĩnh
1714,18244,Xã Đức Minh,Tỉnh Hà Tĩnh
1715,18133,Xã Hương Sơn,Tỉnh Hà Tĩnh
1716,18172,Xã Sơn Tây,Tỉnh Hà Tĩnh
1717,18202,Xã Tứ Mỹ,Tỉnh Hà Tĩnh
1718,18184,Xã Sơn Giang,Tỉnh Hà Tĩnh
1719,18163,Xã Sơn Tiến,Tỉnh Hà Tĩnh
1720,18160,Xã Sơn Hồng,Tỉnh Hà Tĩnh
1721,18223,Xã Kim Hoa,Tỉnh Hà Tĩnh
1722,18313,Xã Vũ Quang,Tỉnh Hà Tĩnh
1723,18322,Xã Mai Hoa,Tỉnh Hà Tĩnh
1724,18328,Xã Thượng Đức,Tỉnh Hà Tĩnh
1725,18496,Xã Hương Khê,Tỉnh Hà Tĩnh
1726,18532,Xã Hương Phố,Tỉnh Hà Tĩnh
1727,18550,Xã Hương Đô,Tỉnh Hà Tĩnh
1728,18502,Xã Hà Linh,Tỉnh Hà Tĩnh
1729,18523,Xã Hương Bình,Tỉnh Hà Tĩnh
1730,18547,Xã Phúc Trạch,Tỉnh Hà Tĩnh
1731,18544,Xã Hương Xuân,Tỉnh Hà Tĩnh
1732,18196,Xã Sơn Kim 1,Tỉnh Hà Tĩnh
1733,18199,Xã Sơn Kim 2,Tỉnh Hà Tĩnh
,,TỈNH QUẢNG TRỊ,Tỉnh Quảng Trị
1734,18880,Phường Đồng Hới,Tỉnh Quảng Trị
1735,18859,Phường Đồng Thuận,Tỉnh Quảng Trị
1736,18871,Phường Đồng Sơn,Tỉnh Quảng Trị
1737,19093,Xã Nam Gianh,Tỉnh Quảng Trị
1738,19075,Xã Nam Ba Đồn,Tỉnh Quảng Trị
1739,19009,Phường Ba Đồn,Tỉnh Quảng Trị
1740,19066,Phường Bắc Gianh,Tỉnh Quảng Trị
1741,18904,Xã Dân Hóa,Tỉnh Quảng Trị
1742,18922,Xã Kim Điền,Tỉnh Quảng Trị
1743,18943,Xã Kim Phú,Tỉnh Quảng Trị
1744,18901,Xã Minh Hóa,Tỉnh Quảng Trị
1745,18919,Xã Tân Thành,Tỉnh Quảng Trị
1746,18958,Xã Tuyên Lâm,Tỉnh Quảng Trị
1747,18952,Xã Tuyên Sơn,Tỉnh Quảng Trị
1748,18949,Xã Đồng Lê,Tỉnh Quảng Trị
1749,18985,Xã Tuyên Phú,Tỉnh Quảng Trị
1750,18991,Xã Tuyên Bình,Tỉnh Quảng Trị
1751,18997,Xã Tuyên Hóa,Tỉnh Quảng Trị
1752,19051,Xã Tân Gianh,Tỉnh Quảng Trị
1753,19030,Xã Trung Thuần,Tỉnh Quảng Trị
1754,19057,Xã Quảng Trạch,Tỉnh Quảng Trị
1755,19033,Xã Hòa Trạch,Tỉnh Quảng Trị
1756,19021,Xã Phú Trạch,Tỉnh Quảng Trị
1757,19147,Xã Thượng Trạch,Tỉnh Quảng Trị
1758,19165,Xã Phong Nha,Tỉnh Quảng Trị
1759,19126,Xã Bắc Trạch,Tỉnh Quảng Trị
1760,19159,Xã Đông Trạch,Tỉnh Quảng Trị
1761,19111,Xã Hoàn Lão,Tỉnh Quảng Trị
1762,19141,Xã Bố Trạch,Tỉnh Quảng Trị
1763,19198,Xã Nam Trạch,Tỉnh Quảng Trị
1764,19207,Xã Quảng Ninh,Tỉnh Quảng Trị
1765,19225,Xã Ninh Châu,Tỉnh Quảng Trị
1766,19237,Xã Trường Ninh,Tỉnh Quảng Trị
1767,19204,Xã Trường Sơn,Tỉnh Quảng Trị
1768,19249,Xã Lệ Thủy,Tỉnh Quảng Trị
1769,19255,Xã Cam Hồng,Tỉnh Quảng Trị
1770,19288,Xã Sen Ngư,Tỉnh Quảng Trị
1771,19291,Xã Tân Mỹ,Tỉnh Quảng Trị
1772,19309,Xã Trường Phú,Tỉnh Quảng Trị
1773,19246,Xã Lệ Ninh,Tỉnh Quảng Trị
1774,19318,Xã Kim Ngân,Tỉnh Quảng Trị
1775,19333,Phường Đông Hà,Tỉnh Quảng Trị
1776,19351,Phường Nam Đông Hà,Tỉnh Quảng Trị
1777,19360,Phường Quảng Trị,Tỉnh Quảng Trị
1778,19363,Xã Vĩnh Linh,Tỉnh Quảng Trị
1779,19414,Xã Cửa Tùng,Tỉnh Quảng Trị
1780,19372,Xã Vĩnh Hoàng,Tỉnh Quảng Trị
1781,19405,Xã Vĩnh Thủy,Tỉnh Quảng Trị
1782,19366,Xã Bến Quan,Tỉnh Quảng Trị
1783,19537,Xã Cồn Tiên,Tỉnh Quảng Trị
1784,19496,Xã Cửa Việt,Tỉnh Quảng Trị
1785,19495,Xã Gio Linh,Tỉnh Quảng Trị
1786,19501,Xã Bến Hải,Tỉnh Quảng Trị
1787,19435,Xã Hướng Lập,Tỉnh Quảng Trị
1788,19441,Xã Hướng Phùng,Tỉnh Quảng Trị
1789,19429,Xã Khe Sanh,Tỉnh Quảng Trị
1790,19462,Xã Tân Lập,Tỉnh Quảng Trị
1791,19432,Xã Lao Bảo,Tỉnh Quảng Trị
1792,19489,Xã Lìa,Tỉnh Quảng Trị
1793,19483,Xã A Dơi,Tỉnh Quảng Trị
1794,19594,Xã La Lay,Tỉnh Quảng Trị
1795,19588,Xã Tà Rụt,Tỉnh Quảng Trị
1796,19564,Xã Đakrông,Tỉnh Quảng Trị
1797,19567,Xã Ba Lòng,Tỉnh Quảng Trị
1798,19555,Xã Hướng Hiệp,Tỉnh Quảng Trị
1799,19597,Xã Cam Lộ,Tỉnh Quảng Trị
1800,19603,Xã Hiếu Giang,Tỉnh Quảng Trị
1801,19624,Xã Triệu Phong,Tỉnh Quảng Trị
1802,19669,Xã Ái Tử,Tỉnh Quảng Trị
1803,19645,Xã Triệu Bình,Tỉnh Quảng Trị
1804,19654,Xã Triệu Cơ,Tỉnh Quảng Trị
1805,19639,Xã Nam Cửa Việt,Tỉnh Quảng Trị
1806,19681,Xã Diên Sanh,Tỉnh Quảng Trị
1807,19741,Xã Mỹ Thủy,Tỉnh Quảng Trị
1808,19702,Xã Hải Lăng,Tỉnh Quảng Trị
1809,19699,Xã Vĩnh Định,Tỉnh Quảng Trị
1810,19735,Xã Nam Hải Lăng,Tỉnh Quảng Trị
1811,19742,Đặc khu Cồn Cỏ,Tỉnh Quảng Trị
,,THÀNH PHỐ HUẾ,Thành phố Huế
1812,19900,Phường Thuận An,Thành phố Huế
1813,20014,Phường Hóa Châu,Thành phố Huế
1814,19930,Phường Mỹ Thượng,Thành phố Huế
1815,19777,Phường Vỹ Dạ,Thành phố Huế
1816,19786,Phường Thuận Hóa,Thành phố Huế
1817,19815,Phường An Cựu,Thành phố Huế
1818,19813,Phường Thủy Xuân,Thành phố Huế
1819,19810,Phường Kim Long,Thành phố Huế
1820,20023,Phường Hương An,Thành phố Huế
1821,19768,Phường Phú Xuân,Thành phố Huế
1822,19996,Phường Hương Trà,Thành phố Huế
1823,20017,Phường Kim Trà,Thành phố Huế
1824,19969,Phường Thanh Thủy,Thành phố Huế
1825,19975,Phường Hương Thủy,Thành phố Huế
1826,19960,Phường Phú Bài,Thành phố Huế
1827,19819,Phường Phong Điền,Thành phố Huế
1828,19864,Phường Phong Thái,Thành phố Huế
1829,19831,Phường Phong Dinh,Thành phố Huế
1830,19828,Phường Phong Phú,Thành phố Huế
1831,19873,Phường Phong Quảng,Thành phố Huế
1832,19885,Xã Đan Điền,Thành phố Huế
1833,19867,Xã Quảng Điền,Thành phố Huế
1834,19945,Xã Phú Vinh,Thành phố Huế
1835,19918,Xã Phú Hồ,Thành phố Huế
1836,19942,Xã Phú Vang,Thành phố Huế
1837,20122,Xã Vinh Lộc,Thành phố Huế
1838,20131,Xã Hưng Lộc,Thành phố Huế
1839,20140,Xã Lộc An,Thành phố Huế
1840,20107,Xã Phú Lộc,Thành phố Huế
1841,20152,Xã Chân Mây – Lăng Cô,Thành phố Huế
1842,20182,Xã Long Quảng,Thành phố Huế
1843,20179,Xã Nam Đông,Thành phố Huế
1844,20161,Xã Khe Tre,Thành phố Huế
1845,20035,Xã Bình Điền,Thành phố Huế
1846,20056,Xã A Lưới 1,Thành phố Huế
1847,20044,Xã A Lưới 2,Thành phố Huế
1848,20071,Xã A Lưới 3,Thành phố Huế
1849,20101,Xã A Lưới 4,Thành phố Huế
1850,20050,Xã A Lưới 5,Thành phố Huế
1851,19909,Phường Dương Nỗ,Thành phố Huế
,,THÀNH PHỐ ĐÀ NẴNG,Thành phố Đà Nẵng
1852,20242,Phường Hải Châu,Thành phố Đà Nẵng
1853,20257,Phường Hòa Cường,Thành phố Đà Nẵng
1854,20209,Phường Thanh Khê,Thành phố Đà Nẵng
1855,20224,Phường An Khê,Thành phố Đà Nẵng
1856,20275,Phường An Hải,Thành phố Đà Nẵng
1857,20263,Phường Sơn Trà,Thành phố Đà Nẵng
1858,20285,Phường Ngũ Hành Sơn,Thành phố Đà Nẵng
1859,20200,Phường Hòa Khánh,Thành phố Đà Nẵng
1860,20195,Phường Hải Vân,Thành phố Đà Nẵng
1861,20197,Phường Liên Chiểu,Thành phố Đà Nẵng
1862,20260,Phường Cẩm Lệ,Thành phố Đà Nẵng
1863,20314,Phường Hòa Xuân,Thành phố Đà Nẵng
1864,20320,Xã Hòa Vang,Thành phố Đà Nẵng
1865,20332,Xã Hòa Tiến,Thành phố Đà Nẵng
1866,20308,Xã Bà Nà,Thành phố Đà Nẵng
1867,20333,Đặc khu Hoàng Sa,Thành phố Đà Nẵng
1868,20965,Xã Núi Thành,Thành phố Đà Nẵng
1869,21004,Xã Tam Mỹ,Thành phố Đà Nẵng
1870,20984,Xã Tam Anh,Thành phố Đà Nẵng
1871,20977,Xã Đức Phú,Thành phố Đà Nẵng
1872,20971,Xã Tam Xuân,Thành phố Đà Nẵng
1873,20992,Xã Tam Hải,Thành phố Đà Nẵng
1874,20341,Phường Tam Kỳ,Thành phố Đà Nẵng
1875,20356,Phường Quảng Phú,Thành phố Đà Nẵng
1876,20350,Phường Hương Trà,Thành phố Đà Nẵng
1877,20335,Phường Bàn Thạch,Thành phố Đà Nẵng
1878,20380,Xã Tây Hồ,Thành phố Đà Nẵng
1879,20364,Xã Chiên Đàn,Thành phố Đà Nẵng
1880,20392,Xã Phú Ninh,Thành phố Đà Nẵng
1881,20872,Xã Lãnh Ngọc,Thành phố Đà Nẵng
1882,20854,Xã Tiên Phước,Thành phố Đà Nẵng
1883,20878,Xã Thạnh Bình,Thành phố Đà Nẵng
1884,20857,Xã Sơn Cẩm Hà,Thành phố Đà Nẵng
1885,20908,Xã Trà Liên,Thành phố Đà Nẵng
1886,20929,Xã Trà Giáp,Thành phố Đà Nẵng
1887,20923,Xã Trà Tân,Thành phố Đà Nẵng
1888,20920,Xã Trà Đốc,Thành phố Đà Nẵng
1889,20900,Xã Trà My,Thành phố Đà Nẵng
1890,20944,Xã Nam Trà My,Thành phố Đà Nẵng
1891,20941,Xã Trà Tập,Thành phố Đà Nẵng
1892,20959,Xã Trà Vân,Thành phố Đà Nẵng
1893,20950,Xã Trà Linh,Thành phố Đà Nẵng
1894,20938,Xã Trà Leng,Thành phố Đà Nẵng
1895,20791,Xã Thăng Bình,Thành phố Đà Nẵng
1896,20794,Xã Thăng An,Thành phố Đà Nẵng
1897,20836,Xã Thăng Trường,Thành phố Đà Nẵng
1898,20848,Xã Thăng Điền,Thành phố Đà Nẵng
1899,20827,Xã Thăng Phú,Thành phố Đà Nẵng
1900,20818,Xã Đồng Dương,Thành phố Đà Nẵng
1901,20662,Xã Quế Sơn Trung,Thành phố Đà Nẵng
1902,20641,Xã Quế Sơn,Thành phố Đà Nẵng
1903,20650,Xã Xuân Phú,Thành phố Đà Nẵng
1904,20656,Xã Nông Sơn,Thành phố Đà Nẵng
1905,20669,Xã Quế Phước,Thành phố Đà Nẵng
1906,20635,Xã Duy Nghĩa,Thành phố Đà Nẵng
1907,20599,Xã Nam Phước,Thành phố Đà Nẵng
1908,20623,Xã Duy Xuyên,Thành phố Đà Nẵng
1909,20611,Xã Thu Bồn,Thành phố Đà Nẵng
1910,20551,Phường Điện Bàn,Thành phố Đà Nẵng
1911,20579,Phường Điện Bàn Đông,Thành phố Đà Nẵng
1912,20575,Phường An Thắng,Thành phố Đà Nẵng
1913,20557,Phường Điện Bàn Bắc,Thành phố Đà Nẵng
1914,20569,Xã Điện Bàn Tây,Thành phố Đà Nẵng
1915,20587,Xã Gò Nổi,Thành phố Đà Nẵng
1916,20410,Phường Hội An,Thành phố Đà Nẵng
1917,20413,Phường Hội An Đông,Thành phố Đà Nẵng
1918,20401,Phường Hội An Tây,Thành phố Đà Nẵng
1919,20434,Xã Tân Hiệp,Thành phố Đà Nẵng
1920,20500,Xã Đại Lộc,Thành phố Đà Nẵng
1921,20515,Xã Hà Nha,Thành phố Đà Nẵng
1922,20506,Xã Thượng Đức,Thành phố Đà Nẵng
1923,20539,Xã Vu Gia,Thành phố Đà Nẵng
1924,20542,Xã Phú Thuận,Thành phố Đà Nẵng
1925,20695,Xã Thạnh Mỹ,Thành phố Đà Nẵng
1926,20710,Xã Bến Giằng,Thành phố Đà Nẵng
1927,20707,Xã Nam Giang,Thành phố Đà Nẵng
1928,20716,Xã Đắc Pring,Thành phố Đà Nẵng
1929,20704,Xã La Dêê,Thành phố Đà Nẵng
1930,20698,Xã La Êê,Thành phố Đà Nẵng
1931,20485,Xã Sông Vàng,Thành phố Đà Nẵng
1932,20476,Xã Sông Kôn,Thành phố Đà Nẵng
1933,20467,Xã Đông Giang,Thành phố Đà Nẵng
1934,20494,Xã Bến Hiên,Thành phố Đà Nẵng
1935,20458,Xã Avương,Thành phố Đà Nẵng
1936,20455,Xã Tây Giang,Thành phố Đà Nẵng
1937,20443,Xã Hùng Sơn,Thành phố Đà Nẵng
1938,20779,Xã Hiệp Đức,Thành phố Đà Nẵng
1939,20767,Xã Việt An,Thành phố Đà Nẵng
1940,20770,Xã Phước Trà,Thành phố Đà Nẵng
1941,20722,Xã Khâm Đức,Thành phố Đà Nẵng
1942,20734,Xã Phước Năng,Thành phố Đà Nẵng
1943,20740,Xã Phước Chánh,Thành phố Đà Nẵng
1944,20752,Xã Phước Thành,Thành phố Đà Nẵng
1945,20728,Xã Phước Hiệp,Thành phố Đà Nẵng
,,TỈNH QUẢNG NGÃI,Tỉnh Quảng Ngãi
1946,21211,Xã Tịnh Khê,Tỉnh Quảng Ngãi
1947,21172,Phường Trương Quang Trọng,Tỉnh Quảng Ngãi
1948,21034,Xã An Phú,Tỉnh Quảng Ngãi
1949,21025,Phường Cẩm Thành,Tỉnh Quảng Ngãi
1950,21028,Phường Nghĩa Lộ,Tỉnh Quảng Ngãi
1951,21451,Phường Trà Câu,Tỉnh Quảng Ngãi
1952,21457,Xã Nguyễn Nghiêm,Tỉnh Quảng Ngãi
1953,21439,Phường Đức Phổ,Tỉnh Quảng Ngãi
1954,21472,Xã Khánh Cường,Tỉnh Quảng Ngãi
1955,21478,Dell: NQ số 1279/NQ-UBTVQH15 ngày 24/11/2024 Phường Sa Huỳnh,Tỉnh Quảng Ngãi
1956,21085,Xã Bình Minh,Tỉnh Quảng Ngãi
1957,21100,Xã Bình Chương,Tỉnh Quảng Ngãi
1958,21040,Xã Bình Sơn,Tỉnh Quảng Ngãi
1959,21061,Xã Vạn Tường,Tỉnh Quảng Ngãi
1960,21109,Xã Đông Sơn,Tỉnh Quảng Ngãi
1961,21196,Xã Trường Giang,Tỉnh Quảng Ngãi
1962,21205,Xã Ba Gia,Tỉnh Quảng Ngãi
1963,21220,Xã Sơn Tịnh,Tỉnh Quảng Ngãi
1964,21181,Xã Thọ Phong,Tỉnh Quảng Ngãi
1965,21235,Xã Tư Nghĩa,Tỉnh Quảng Ngãi
1966,21238,Xã Vệ Giang,Tỉnh Quảng Ngãi
1967,21250,Xã Nghĩa Giang,Tỉnh Quảng Ngãi
1968,21244,Nguyen: NQ 867?NQ-UBTVQH14 ngày 10/01/2020 Xã Trà Giang,Tỉnh Quảng Ngãi
1969,21364,Xã Nghĩa Hành,Tỉnh Quảng Ngãi
1970,21385,Xã Đình Cương,Tỉnh Quảng Ngãi
1971,21388,Xã Thiện Tín,Tỉnh Quảng Ngãi
1972,21370,Xã Phước Giang,Tỉnh Quảng Ngãi
1973,21409,Xã Long Phụng,Tỉnh Quảng Ngãi
1974,21421,Xã Mỏ Cày,Tỉnh Quảng Ngãi
1975,21400,Xã Mộ Đức,Tỉnh Quảng Ngãi
1976,21433,Xã Lân Phong,Tỉnh Quảng Ngãi
1977,21115,Xã Trà Bồng,Tỉnh Quảng Ngãi
1978,21127,Xã Đông Trà Bồng,Tỉnh Quảng Ngãi
1979,21154,Xã Tây Trà,Tỉnh Quảng Ngãi
1980,21124,Xã Thanh Bồng,Tỉnh Quảng Ngãi
1981,21136,Xã Cà Đam,Tỉnh Quảng Ngãi
1982,21157,Xã Tây Trà Bồng,Tỉnh Quảng Ngãi
1983,21292,Xã Sơn Hạ,Tỉnh Quảng Ngãi
1984,21307,Nguyen: NQ 867?NQ-UBTVQH14 ngày 10/01/2020 Xã Sơn Linh,Tỉnh Quảng Ngãi
1985,21289,Xã Sơn Hà,Tỉnh Quảng Ngãi
1986,21319,Nguyen: NQ 867?NQ-UBTVQH14 ngày 10/01/2020 Xã Sơn Thủy,Tỉnh Quảng Ngãi
1987,21325,Xã Sơn Kỳ,Tỉnh Quảng Ngãi
1988,21340,Xã Sơn Tây,Tỉnh Quảng Ngãi
1989,21334,Xã Sơn Tây Thượng,Tỉnh Quảng Ngãi
1990,21343,Xã Sơn Tây Hạ,Tỉnh Quảng Ngãi
1991,21361,Nguyen: NQ 867?NQ-UBTVQH14 ngày 10/01/2020 Xã Minh Long,Tỉnh Quảng Ngãi
1992,21349,Nguyen: NQ 867?NQ-UBTVQH14 ngày 10/01/2020 Xã Sơn Mai,Tỉnh Quảng Ngãi
1993,21529,Xã Ba Vì,Tỉnh Quảng Ngãi
1994,21523,Xã Ba Tô,Tỉnh Quảng Ngãi
1995,21499,Xã Ba Dinh,Tỉnh Quảng Ngãi
1996,21484,Xã Ba Tơ,Tỉnh Quảng Ngãi
1997,21490,Xã Ba Vinh,Tỉnh Quảng Ngãi
1998,21496,Xã Ba Động,Tỉnh Quảng Ngãi
1999,21520,Xã Đặng Thùy Trâm,Tỉnh Quảng Ngãi
2000,21538,Xã Ba Xa,Tỉnh Quảng Ngãi
2001,21548,Đặc khu Lý Sơn,Tỉnh Quảng Ngãi
2002,23293,Nguyen: NQ 867?NQ-UBTVQH14 ngày 10/01/2020 Phường Kon Tum,Tỉnh Quảng Ngãi
2003,23284,Phường Đăk Cấm,Tỉnh Quảng Ngãi
2004,23302,Phường Đăk BLa,Tỉnh Quảng Ngãi
2005,23317,Xã Ngọk Bay,Tỉnh Quảng Ngãi
2006,23326,Dell: NQ số 1279/NQ-UBTVQH15 ngày 24/11/2024 Xã Ia Chim,Tỉnh Quảng Ngãi
2007,23332,Xã Đăk Rơ Wa,Tỉnh Quảng Ngãi
2008,23504,Xã Đăk Pxi,Tỉnh Quảng Ngãi
2009,23512,Xã Đăk Mar,Tỉnh Quảng Ngãi
2010,23510,Xã Đăk Ui,Tỉnh Quảng Ngãi
2011,23515,Xã Ngọk Réo,Tỉnh Quảng Ngãi
2012,23500,Xã Đăk Hà,Tỉnh Quảng Ngãi
2013,23428,Xã Ngọk Tụ,Tỉnh Quảng Ngãi
2014,23401,Dell: NQ số 1279/NQ-UBTVQH15 ngày 24/11/2024 Xã Đăk Tô,Tỉnh Quảng Ngãi
2015,23430,Xã Kon Đào,Tỉnh Quảng Ngãi
2016,23416,Xã Đăk Sao,Tỉnh Quảng Ngãi
2017,23419,Xã Đăk Tờ Kan,Tỉnh Quảng Ngãi
2018,23425,Dell: NQ số 1279/NQ-UBTVQH15 ngày 24/11/2024 Xã Tu Mơ Rông,Tỉnh Quảng Ngãi
2019,23446,Xã Măng Ri,Tỉnh Quảng Ngãi
2020,23377,Xã Bờ Y,Tỉnh Quảng Ngãi
2021,23392,Xã Sa Loong,Tỉnh Quảng Ngãi
2022,23383,Xã Dục Nông,Tỉnh Quảng Ngãi
2023,23356,Xã Xốp,Tỉnh Quảng Ngãi
2024,23365,Dell: NQ số 1279/NQ-UBTVQH15 ngày 24/11/2024 Xã Ngọc Linh,Tỉnh Quảng Ngãi
2025,23344,Xã Đăk Plô,Tỉnh Quảng Ngãi
2026,23341,Nguyen: NQ 867?NQ-UBTVQH14 ngày 10/01/2020 Xã Đăk Pék,Tỉnh Quảng Ngãi
2027,23374,Xã Đăk Môn,Tỉnh Quảng Ngãi
2028,23527,Xã Sa Thầy,Tỉnh Quảng Ngãi
2029,23534,Xã Sa Bình,Tỉnh Quảng Ngãi
2030,23548,Xã Ya Ly,Tỉnh Quảng Ngãi
2031,23538,Xã Ia Tơi,Tỉnh Quảng Ngãi
2032,23485,Xã Đăk Kôi,Tỉnh Quảng Ngãi
2033,23497,Xã Kon Braih,Tỉnh Quảng Ngãi
2034,23479,Xã Đăk Rve,Tỉnh Quảng Ngãi
2035,23473,Xã Măng Đen,Tỉnh Quảng Ngãi
2036,23455,Xã Măng Bút,Tỉnh Quảng Ngãi
2037,23476,Xã Kon Plông,Tỉnh Quảng Ngãi
2038,23368,Xã Đăk Long,Tỉnh Quảng Ngãi
2039,23530,Xã Rờ Kơi,Tỉnh Quảng Ngãi
2040,23536,Xã Mô Rai,Tỉnh Quảng Ngãi
2041,23535,Xã Ia Đal,Tỉnh Quảng Ngãi
,,TỈNH GIA LAI,Tỉnh Gia Lai
2042,21583,Nguyen: NQ 859/NQ-UBTVQH14 ngày 10/01/2020 Phường Quy Nhơn,Tỉnh Gia Lai
2043,21601,Phường Quy Nhơn Đông,Tỉnh Gia Lai
2044,21589,Phường Quy Nhơn Tây,Tỉnh Gia Lai
2045,21592,Phường Quy Nhơn Nam,Tỉnh Gia Lai
2046,21553,Phường Quy Nhơn Bắc,Tỉnh Gia Lai
2047,21907,Phường Bình Định,Tỉnh Gia Lai
2048,21910,Phường An Nhơn,Tỉnh Gia Lai
2049,21934,Phường An Nhơn Đông,Tỉnh Gia Lai
2050,21943,Phường An Nhơn Nam,Tỉnh Gia Lai
2051,21925,Phường An Nhơn Bắc,Tỉnh Gia Lai
2052,21940,Xã An Nhơn Tây,Tỉnh Gia Lai
2053,21640,Phường Bồng Sơn,Tỉnh Gia Lai
2054,21664,Phường Hoài Nhơn,Tỉnh Gia Lai
2055,21637,Phường Tam Quan,Tỉnh Gia Lai
2056,21670,Phường Hoài Nhơn Đông,Tỉnh Gia Lai
2057,21661,Dell: NQ số 1195/NQ-UBTVQH15 ngày 28/9/2024 Phường Hoài Nhơn Tây,Tỉnh Gia Lai
2058,21673,Phường Hoài Nhơn Nam,Tỉnh Gia Lai
2059,21655,Phường Hoài Nhơn Bắc,Tỉnh Gia Lai
2060,21853,Xã Phù Cát,Tỉnh Gia Lai
2061,21892,Xã Xuân An,Tỉnh Gia Lai
2062,21889,Xã Ngô Mây,Tỉnh Gia Lai
2063,21898,Xã Cát Tiến,Tỉnh Gia Lai
2064,21862,Xã Đề Gi,Tỉnh Gia Lai
2065,21871,Xã Hòa Hội,Tỉnh Gia Lai
2066,21868,Xã Hội Sơn,Tỉnh Gia Lai
2067,21730,Xã Phù Mỹ,Tỉnh Gia Lai
2068,21769,Xã An Lương,Tỉnh Gia Lai
2069,21733,Xã Bình Dương,Tỉnh Gia Lai
2070,21751,Xã Phù Mỹ Đông,Tỉnh Gia Lai
2071,21757,Xã Phù Mỹ Tây,Tỉnh Gia Lai
2072,21775,Xã Phù Mỹ Nam,Tỉnh Gia Lai
2073,21739,Xã Phù Mỹ Bắc,Tỉnh Gia Lai
2074,21952,Xã Tuy Phước,Tỉnh Gia Lai
2075,21970,Xã Tuy Phước Đông,Tỉnh Gia Lai
2076,21985,Xã Tuy Phước Tây,Tỉnh Gia Lai
2077,21964,Xã Tuy Phước Bắc,Tỉnh Gia Lai
2078,21808,Xã Tây Sơn,Tỉnh Gia Lai
2079,21820,Xã Bình Khê,Tỉnh Gia Lai
2080,21835,Xã Bình Phú,Tỉnh Gia Lai
2081,21817,Xã Bình Hiệp,Tỉnh Gia Lai
2082,21829,Xã Bình An,Tỉnh Gia Lai
2083,21688,Xã Hoài Ân,Tỉnh Gia Lai
2084,21715,Xã Ân Tường,Tỉnh Gia Lai
2085,21727,Xã Kim Sơn,Tỉnh Gia Lai
2086,21703,Xã Vạn Đức,Tỉnh Gia Lai
2087,21697,Dell: NQ số 1195 /NQ-UBTVQH15 ngày 28/9/2024 Xã Ân Hảo,Tỉnh Gia Lai
2088,21994,Xã Vân Canh,Tỉnh Gia Lai
2089,22003,Xã Canh Vinh,Tỉnh Gia Lai
2090,21997,Xã Canh Liên,Tỉnh Gia Lai
2091,21786,Dell: NQ số 1194/NQ-UBTVQH15 ngày 28/9/2024  Xã Vĩnh Thạnh,Tỉnh Gia Lai
2092,21796,Xã Vĩnh Thịnh,Tỉnh Gia Lai
2093,21805,Xã Vĩnh Quang,Tỉnh Gia Lai
2094,21787,Xã Vĩnh Sơn,Tỉnh Gia Lai
2095,21628,Xã An Hòa,Tỉnh Gia Lai
2096,21609,Xã An Lão,Tỉnh Gia Lai
2097,21616,Xã An Vinh,Tỉnh Gia Lai
2098,21622,Xã An Toàn,Tỉnh Gia Lai
2099,23575,Phường Pleiku,Tỉnh Gia Lai
2100,23586,Phường Hội Phú,Tỉnh Gia Lai
2101,23584,Phường Thống Nhất,Tỉnh Gia Lai
2102,23563,Phường Diên Hồng,Tỉnh Gia Lai
2103,23602,Phường An Phú,Tỉnh Gia Lai
2104,23590,Xã Biển Hồ,Tỉnh Gia Lai
2105,23611,Xã Gào,Tỉnh Gia Lai
2106,23734,Xã Ia Ly,Tỉnh Gia Lai
2107,23722,Xã Chư Păh,Tỉnh Gia Lai
2108,23728,Xã Ia Khươl,Tỉnh Gia Lai
2109,23749,Xã Ia Phí,Tỉnh Gia Lai
2110,23887,Xã Chư Prông,Tỉnh Gia Lai
2111,23896,Xã Bàu Cạn,Tỉnh Gia Lai
2112,23911,Xã Ia Boòng,Tỉnh Gia Lai
2113,23935,Xã Ia Lâu,Tỉnh Gia Lai
2114,23926,NQ 859/NQ-UBTVQH14 ngày 10/01/2020 Xã Ia Pia,Tỉnh Gia Lai
2115,23908,Xã Ia Tôr,Tỉnh Gia Lai
2116,23941,Xã Chư Sê,Tỉnh Gia Lai
2117,23947,Xã Bờ Ngoong,Tỉnh Gia Lai
